animation_id,input_phase,target_phase,input_path,target_path
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_095.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_095.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_096.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_096.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_097.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_097.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_098.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_098.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_099.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_099.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_100.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_100.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_101.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_101.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_102.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_102.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_103.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_103.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_104.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_104.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_105.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_105.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_106.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_106.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_107.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_107.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_108.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_108.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_109.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_109.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_110.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_110.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_111.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_111.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_112.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_112.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_113.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_113.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_114.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_114.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_115.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_115.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_116.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_116.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_117.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_117.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_118.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_118.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_119.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_119.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_120.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_120.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_121.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_121.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_122.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_122.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_123.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_123.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_124.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_124.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_125.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_125.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_126.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_126.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_127.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_127.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_128.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_128.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_129.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_129.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_130.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_130.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_131.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_131.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_132.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_132.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_133.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_133.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_134.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_134.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_135.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_135.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_136.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_136.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_137.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_137.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_138.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_138.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_139.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_139.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_140.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_140.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_141.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_141.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_142.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_142.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_143.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_143.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_144.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_144.png
AI Animation Studio,rough,color,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\rough\AIAnimationStudio_Roughs_145.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\AI Animation Studio\color\AIAnimationStudio_Colors_145.png
